bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
50,Bengal Surface Transport,A/C Seater / Sleeper (2+2),23:55,05h 05m,05:00,3.1,300,37
50,Snemita Parisheba (Sneha Gold),AC Seater (2+3),09:15,04h 30m,13:45,3.3,361,26
50,Sagufta Travels (Atithi),A/C Seater Push Back (2+3),23:59,05h 01m,05:00,2.9,315,41
50,Tara Ma Paribahan,Non AC Seater (2+3),14:30,05h 00m,19:30,,220,54
50,Basu Travels,A/C Seater Push Back (2+3),23:30,05h 00m,04:30,3.4,499,20
50,Snemita Parisheba (Manikanchan),AC Seater (2+3),06:50,04h 30m,11:20,3.1,352,3
50,Sagufta Travels (Maa Chandi),A/C Seater Push Back (2+3),13:30,04h 35m,18:05,3.1,315,20
50,Basu Travels,A/C Seater Push Back (2+3),10:40,04h 20m,15:00,3.0,399,30
50,Parameswar Travels,A/C Seater Push Back (2+3),23:55,05h 05m,05:00,2.1,302,49
50,Snemita Paribahan(Shinjini),A/C Seater (2+3),23:50,04h 40m,04:30,2.8,370,20
50,Snemita Paribahan(Maa Gouri Gold),AC Seater (2+3),09:30,04h 30m,14:00,3.5,280,20
50,Haimanti Bus Service,AC Seater (2+3),19:50,05h 40m,01:30,3.2,250,20
50,Sree Jagannath Travels,A/C Seater Push Back (2+3),08:20,05h 00m,13:20,2.3,315,20
50,Sagufta Travels(Janhabi),A/C Seater Push Back (2+3),16:45,04h 30m,21:15,2.1,315,24
50,Santosh Bus Service,A/C Seater (2+3),18:30,05h 15m,23:45,3.0,240,46
50,Samanta Travels,A/C Seater (2+3),18:10,05h 00m,23:10,2.3,285,16
50,Rudraksha City Service,A/C Seater (2+3),08:05,04h 15m,12:20,3.4,450,60
50,City Express (BHORPET),AC Seater (2+3),17:40,04h 20m,22:00,2.3,370,31
50,Snemita Paribahan(Maa Gauri Gold),AC Seater (2+3),11:00,04h 45m,15:45,1.8,320,20
50,Haimanti Bus Service,AC Seater (2+3),12:40,04h 50m,17:30,2.1,200,20
50,Samanta Travels,A/C Seater (2+3),18:50,04h 40m,23:30,2.2,285,61
50,Satya Paribahan,A/C Seater (2+3),06:50,04h 50m,11:40,2.3,389,41
50,Sagufta Travels (Maa Gauri),A/C Seater Push Back (2+3),12:30,04h 50m,17:20,2.5,315,20
50,Parameswar Travels,A/C Seater Push Back (2+3),10:10,04h 46m,14:56,2.5,285,51
50,Ankita Paribahan( Haimanti),A/C Seater Push Back (2+3),19:50,04h 15m,00:05,1.5,428,41
50,Suvam Travels,A/C Seater Push Back (2+3),15:30,05h 00m,20:30,1.8,300,61
50,Snemita Parisheba (Samanta),A/C Seater (2+3),08:45,04h 30m,13:15,1.5,352,24
50,Bengal Surface Transport,A/C Seater Push Back (2+3),10:40,04h 20m,15:00,1.7,399,20
50,Sneha Gold Bus Service,A/C Seater (2+3),09:10,04h 30m,13:40,4.5,270,15
50,Santosh Bus Service,A/C Seater Push Back (2+3),23:50,05h 10m,05:00,4.1,324,39
50,City Express (Shinjini),AC Seater (2+2),23:45,04h 50m,04:35,3.5,470,12
50,Arunita Paribahan,AC Seater (2+2),23:45,05h 00m,04:45,3.5,370,21
50,Adhikary Paribahan,A/C Seater Push Back (2+3),15:00,04h 30m,19:30,4.3,265,21
50,Sagufta Travels (Kojagor),A/C Seater Push Back (2+3),17:00,04h 50m,21:50,3.3,315,26
50,Purusottam Travels,A/C Seater (2+3),14:39,05h 26m,20:05,3.4,305,46
50,Snemita Parisheba(Samanta),AC Seater (2+3),18:00,04h 25m,22:25,3.4,352,25
50,Santosh Bus Service,A/C Seater / Sleeper (2+2),23:59,05h 31m,05:30,2.5,323,45
50,Ankita Paribahan(Atithi),A/C Seater (2+3),23:55,05h 05m,05:00,3.1,399,20
50,Ankita Paribahan,A/C Push Back (2+3),15:45,04h 45m,20:30,3.1,389,21
50,Santosh Bus Service,A/C Seater Push Back (2+3),15:55,05h 15m,21:10,3.7,200,36
50,Ankita Paribahan (Maity Motor),A/C Seater Push Back (2+3),22:20,04h 40m,03:00,3.1,428,25
50,Parameswar Travels,A/C Seater Push Back (2+3),13:10,04h 46m,17:56,3.0,285,46
50,Sagufta Travels (Maa Gauri),A/C Seater (2+3),09:30,04h 50m,14:20,3.1,315,20
50,Sagufta Travels (Sagar Kanya),A/C Seater Push Back (2+3),23:30,04h 35m,04:05,2.9,315,20
50,Snemita Paribahan (Maa Gouri),AC Seater (2+3),12:40,04h 30m,17:10,3.1,320,15
50,Parameswar Travels,A/C Seater Push Back (2+3),21:50,05h 55m,03:45,2.6,302,51
50,Sree Jagannath Travels,A/C Seater Push Back (2+3),07:40,04h 50m,12:30,2.7,315,36
50,Jay Baba Bhutnath(Sree Jagganath),A/C Seater (2+3),07:40,04h 20m,12:00,2.8,300,24
50,Sagufta Travels (Kojagor),A/C Seater (2+3),15:50,04h 30m,20:20,2.7,315,10
50,Santosh Bus Service,A/C Seater Push Back (2+3),19:25,04h 34m,23:59,1.8,299,36
50,Basu Travels,A/C Seater Push Back (2+3),14:32,04h 28m,19:00,2.2,390,61
50,Sagufta Travels (Maa Gauri),A/C Seater (2+3),11:00,04h 30m,15:30,2.4,315,18
50,Renuka Travels,A/C Seater / Sleeper (2+2),23:40,05h 20m,05:00,1.3,400,65
50,Basu Travels,A/C Seater Push Back (2+3),23:55,05h 05m,05:00,2.3,469,21
50,Santosh Bus Service,A/C Seater Push Back (2+3),19:00,04h 35m,23:35,2.1,299,46
50,Snemita Parisheba (Bhunia),AC Seater (2+3),16:00,04h 40m,20:40,2.4,352,41
50,Sagufta Travels (Samanta),A/C Seater (2+3),18:00,04h 50m,22:50,2.6,315,20
50,Bengal Surface Transport,A/C Seater Push Back (2+3),23:59,05h 01m,05:00,2.4,399,20
50,Snemita Paribahan (BHORPET),A/C Seater (2+3),17:40,04h 20m,22:00,2.0,330,25
50,Snemita Paribahan (Shinjini),AC Seater (2+3),10:08,04h 37m,14:45,2.5,320,25
50,Snemita Parisheba,AC Seater (2+3),19:30,04h 40m,00:10,2.1,352,20
50,Snemita Parisheba,A/C Push Back (2+3),15:15,04h 30m,19:45,2.1,352,19
50,Basu Travels,A/C Seater Push Back (2+3),14:25,04h 45m,19:10,2.0,399,30
50,Bengal Surface Transport,A/C Seater Push Back (2+3),14:29,04h 46m,19:15,2.7,379,41
50,Snemita Paribahan (Shinjini),AC Seater (2+3),12:20,04h 30m,16:50,2.1,390,36
50,Snemita Parisheba,AC Seater (2+3),16:10,04h 30m,20:40,2.0,352,25
50,Bengal Surface Transport,A/C Seater Push Back (2+3),23:20,05h 10m,04:30,2.7,419,61
50,Purusottam Travels,NON A/C Seater (2+3),14:35,04h 25m,19:00,1.7,280,48
50,Snemita Pariseba(Santosh),AC Seater (2+3),18:30,05h 00m,23:30,1.2,352,20
50,Snemita Paribahan(Maa Chandi),AC Seater (2+3),13:35,04h 30m,18:05,1.2,320,20
50,Ankita Paribahan(Atithi),A/C Seater Push Back (2+3),22:40,06h 40m,05:20,1.7,428,20
50,Snemita Paribahan (Shinjini),AC Seater (2+2),23:45,04h 50m,04:35,3.8,670,16
50,Snemita Paribahan(SONAMONI),A/C Seater (2+3),11:28,04h 42m,16:10,3.8,320,18
50,Snemita Paribahan (Maa Gouri),AC Seater (2+3),11:07,04h 43m,15:50,3.8,320,20
50,Snemita Paribahan (Ruposhi),AC Seater (2+3),15:55,04h 55m,20:50,3.8,330,30
50,Arunita Paribahan,A/C Executive (2+3),09:30,04h 30m,14:00,3.5,325,21
50,City Express (SONAMONI),AC Seater (2+3),11:28,04h 42m,16:10,3.5,370,21
50,City Express (Maa Chandi),AC Seater (2+3),13:35,04h 25m,18:00,3.5,370,21
50,Arunita Paribahan,A/C Seater (2+3),10:08,04h 42m,14:50,3.5,370,35
50,City Express (Ruposhi),AC Seater (2+3),15:55,04h 55m,20:50,3.5,370,31
50,City Express (Maa Gouri),AC Seater (2+3),11:00,04h 30m,15:30,3.5,370,21
50,City Express (Maa Gouri),AC Seater (2+3),11:07,04h 48m,15:55,3.5,370,21
50,Santosh Bus Service,NON A/C Seater Pushback (2+3),16:10,05h 35m,21:45,3.3,176,40
50,Purusottam Travels,NON A/C Seater (2+3),17:30,04h 20m,21:50,3.2,250,33
50,Purusottam Travels,A/C Seater (2+3),14:40,05h 15m,19:55,3.2,330,46
50,Ankita Paribahan(Parameswar),A/C Seater (2+3),21:50,04h 50m,02:40,3.1,428,15
50,Ankita Paribahan,A/C Executive (2+3),08:00,05h 40m,13:40,3.1,389,41
50,Ankita Paribahan,AC Seater (2+3),13:50,05h 10m,19:00,3.1,370,41
50,Snemita Parisheba,AC Seater (2+3),19:05,04h 40m,23:45,2.6,352,20
50,Snemita Parisheba (Samanta),AC Seater (2+3),14:15,04h 30m,18:45,2.6,352,41
50,Snemita Parisheba,AC Seater (2+3),14:45,04h 40m,19:25,2.6,352,41
50,Suvam Travels,Non AC Seater (2+3),16:30,04h 30m,21:00,1.8,200,59
50,Renuka Travels,A/C Seater / Sleeper (2+2),23:55,05h 20m,05:15,1.3,400,65
50,Anadi Travels (Disha Gold),A/C Seater Push Back (2+3),23:00,05h 40m,04:40,1.0,500,60
50,Kojagar Travels,A/C Seater (2+3),15:50,05h 40m,21:30,1.9,300,20
50,Aniruddha Travels,NON A/C Seater Push Back (2+3) (2+3),07:30,05h 40m,13:10,1.0,239,30
51,SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 07:20 - 742,Non AC Seater (2+3),07:20,05h 30m,12:50,3.5,185,43
51,SBSTC-KARUNAMOYEE - BANKURA - A/C - 07:30 - 1499,AC Seater (2+2),07:30,05h 30m,13:00,3.6,360,26
51,SBSTC-KOLKATA - BAGMUNDI - 08:30 (BEL DEPOT) - 480,Non AC Seater (2+3),08:30,04h 00m,12:30,2.6,180,50
51,SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 12:00 - 310,Non AC Seater (2+3),12:00,05h 30m,17:30,2.6,185,42
51,SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 12:00 (HWH DEP - 401,Non AC Seater (2+3),12:00,04h 00m,16:00,3.4,180,49
51,SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),13:00,04h 00m,17:00,2.6,180,50
51,SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 14:30 - 312,Non AC Seater (2+3),14:30,05h 30m,20:00,4.1,185,49
51,SBSTC-KOLKATA - BANKURA - 14:30 (Bankura Depot) - 2756,Non AC Seater (2+3),14:30,04h 00m,18:30,2.7,180,51
51,SBSTC-KARUNAMOYEE - BANKURA - A/C - 15:15 (BNK DEPOT) - 1524,AC Seater (2+2),15:15,05h 30m,20:45,2.8,360,35
51,SBSTC-KOLKATA - BANKURA - 15:30 (Bankura Depot) - 294,Non AC Seater (2+3),15:30,04h 00m,19:30,2.5,180,52
51,SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 16:45 - 311,Non AC Seater (2+3),16:45,05h 30m,22:15,4.2,185,46
51,City Queen Bus Service,Non AC Seater (2+2),20:50,05h 10m,02:00,3.0,250,14
51,City Queen Bus Service,Non AC Seater (2+2),21:30,06h 00m,03:30,2.2,285,18
52,SBSTC-KOLKATA - LABPUR - VIA KIRNAHAR - 07:25 (HWH DEPOT - 1118,Non AC Seater (2+3),07:25,05h 30m,12:55,3.2,150,47
52,SBSTC-KOLKATA - KIRNAHAR - 14:35 (BWN DEPOT) - 1047,Non AC Seater (2+3),14:35,05h 30m,20:05,3.6,150,47
52,SBSTC-KOLKATA - LANGALHATA - 15:15 (BWN DEPOT) - 1849,Non AC Seater (2+3),15:15,05h 30m,20:45,4.3,150,51
52,SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non AC Seater (2+3),16:35,05h 30m,22:05,3.2,150,52
53,SBSTC-DURGAPUR - BANDWAN - VIA - BANKURA - 09:30 (BNDW) - 3817,Non AC Seater (2+3),09:30,01h 00m,10:30,3.1,53,52
53,SBSTC-DURGAPUR - MANBAZAR - 09:15 (MAN BZR) - 3609,Non AC Seater (2+3),09:45,14h 15m,00:00,3.1,48,52
53,SBSTC-DURGAPUR - JHARGRAM - 10:45 (JHR DEPOT) - 3634,Non AC Seater (2+3),10:45,01h 00m,11:45,3.1,53,52
53,SBSTC-KARUNAMOYEE - BANKURA - A/C - 07:30 - 1499,AC Seater (2+2),11:15,01h 00m,12:15,1.6,80,27
53,SBSTC-KOLKATA - BAGMUNDI - 08:30 (BEL DEPOT) - 480,Non AC Seater (2+3),12:15,01h 00m,13:15,3.1,53,51
53,SBSTC-DURGAPUR - ROHINI - 12:40 (KULTEKRY) DGP DEPOT - 1376,Non AC Seater (2+3),12:40,01h 00m,13:40,3.1,52,52
53,SBSTC-DURGAPUR - JHARGRAM - 13:30 (DGP DEPOT) - 3965,Non AC Seater (2+3),13:30,01h 00m,14:30,3.1,53,52
53,SBSTC-BERHAMPUR - MIDNAPUR - VIA - SURI / BNK - 08:30 (M - 1084,Non AC Seater (2+3),14:00,10h 00m,00:00,3.1,48,52
53,SBSTC-BERHAMPUR - PURULIA - VIA - BANKURA - 08:50 (PRL D - 1087,Non AC Seater (2+3),14:15,09h 45m,00:00,3.1,48,51
53,SBSTC-DURGAPUR - MANBAZAR - 13:55 (MAN BZR) - 3652,Non AC Seater (2+3),14:25,09h 35m,00:00,3.1,48,52
53,SBSTC-DURGAPUR - JHARGRAM - 14:30 (JHR DEPOT) - 3773,Non AC Seater (2+3),14:30,01h 00m,15:30,3.1,53,50
53,SBSTC-DURGAPUR - MANBAZAR - 14:45 (MAN BZR) - 3615,Non AC Seater (2+3),15:20,08h 40m,00:00,3.1,48,52
53,SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),16:00,01h 00m,17:00,3.1,53,50
53,SBSTC-KARUNAMOYEE - BANKURA - A/C - 15:15 (BNK DEPOT) - 1524,AC Seater (2+2),19:30,04h 30m,00:00,3.8,70,35
53,Dolphin tours and travels,A/C Seater / Sleeper (2+2),17:45,01h 15m,19:00,3.8,806,25
54,SBSTC-SILIGURI - ASANSOL - 2/2 - VIA - MALDA - 16:00 (AS - 3810,Non AC Seater (2+2),16:00,08h 00m,00:00,3.0,225,35
54,SBSTC-SILIGURI - KOLKATA - VIA - MALDA - EXPRESS - 19:30 - 3806,Express (Non AC Seater 2+2),19:30,04h 30m,00:00,4.6,225,31
54,SBSTC-SILIGURI - BANKURA - A/C - 20:00 (DGP DEPOT) - 3960,AC Seater (2+2),20:00,04h 00m,00:00,2.9,560,37
54,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),07:15,10h 00m,17:15,3.7,197,46
54,New Das Paribahan,NON A/C Seater / Sleeper (2+2),15:40,06h 20m,22:00,3.0,500,12
54,Guru Nanak (Inter City),A/C Seater / Sleeper (2+2),16:00,05h 15m,21:15,3.3,600,47
54,Arzoo Travels,A/C Seater / Sleeper (2+1),16:00,05h 00m,21:00,3.7,971,45
54,Guru Nanak (Inter City),NON A/C Seater / Sleeper (2+2),17:30,05h 40m,23:10,3.5,499,31
54,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),18:20,05h 00m,23:20,3.9,500,39
54,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,05h 15m,23:45,4.6,999,33
54,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,04h 59m,23:59,5.0,1100,38
54,Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,04h 55m,23:55,3.6,825,33
54,Aradhana Travels,A/C Seater / Sleeper (2+1),19:05,05h 45m,00:50,3.4,713,33
54,Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:30,04h 50m,01:20,5.0,749,47
54,Aradhana Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),21:30,05h 30m,03:00,3.8,713,38
54,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),14:30,07h 00m,21:30,2.4,665,33
54,Shreya Roadlines (Mangaldeep),NON A/C Seater / Sleeper (2+2),16:30,06h 00m,22:30,2.5,400,20
54,Maa Durga Bus Service,Non AC Seater (2+2),18:00,07h 30m,01:30,2.5,600,14
54,Maulik Paribahan,A/C Seater / Sleeper (2+2),18:30,05h 41m,00:11,2.3,1000,50
54,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,05h 15m,00:30,2.2,950,33
54,Aradhana Travels,NON A/C Seater / Sleeper (2+2),22:00,08h 00m,06:00,1.3,475,33
54,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,05h 15m,23:15,4.8,1500,20
54,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),18:30,05h 40m,00:10,3.9,1200,41
54,EASY RIDE,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,05h 10m,23:55,4.7,1500,22
54,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,04h 59m,23:59,4.3,1400,41
54,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),19:30,05h 10m,00:40,4.7,1200,55
55,SBSTC-KOLKATA - SURI - 07:15 - (Suri Depot) - 2624,Non AC Seater (2+3),07:15,05h 00m,12:15,1.8,190,51
55,SBSTC-KUDGHAT - RAMPURHAT - VIA - PANAGARH - 07:15 (RPH - 2742,Non AC Seater (2+3),08:30,05h 00m,13:30,1.9,190,52
55,SBSTC-KOLKATA - HARISHPUR - VIA - SURI - 09:30 (BEL DEPO - 1152,Non AC Seater (2+3),09:30,05h 00m,14:30,3.1,190,52
55,SBSTC-KOLKATA - SURI - 10:30 - (Suri Depot) - 1209,Non AC Seater (2+3),10:30,05h 00m,15:30,3.3,190,52
55,SBSTC-KOLKATA - SURI - 11:45 - (Suri Depot) - 2720,Non AC Seater (2+3),11:45,05h 00m,16:45,2.8,190,52
55,SBSTC-KARUNAMOYEE - SURI - 12:10 (Suri Depot) - 1366,Non AC Seater (2+3),12:10,05h 30m,17:40,3.8,195,52
55,SBSTC-KOLKATA - SURI - 13:30 (Suri Depot) - 2914,Non AC Seater (2+3),13:30,05h 00m,18:30,4.0,190,51
55,SBSTC-KOLKATA - SURI - 14:30 - (Suri Depot) - 652,Non AC Seater (2+3),14:30,05h 00m,19:30,3.3,190,52
55,SBSTC-KOLKATA - SURI - 15:30 - (Suri Depot) - 655,Non AC Seater (2+3),15:30,05h 00m,20:30,4.3,190,52
55,SBSTC-KOLKATA - SURI - 16: 30 - (Suri Depot) - 653,Non AC Seater (2+3),16:30,05h 00m,21:30,3.6,190,52
55,SBSTC-KOLKATA - SURI - 18:00 - (Suri Depot) - 1205,Non AC Seater (2+3),18:00,05h 00m,23:00,3.3,190,52
55,WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|14:30,Volvo AC Seater (2+2),14:30,04h 40m,19:10,3.8,435,31
56,SBSTC-PURULIA - KOLKATA - 07:15 - (VIA ASN) (HWH DEPO - 2763,Non AC Seater (2+3),07:15,03h 50m,11:05,4.6,112,52
56,SBSTC-PURULIA - BERHAMPUR - 07:30 (PRL DEPOT) - 862,Non AC Seater (2+3),07:30,03h 50m,11:20,3.4,112,50
56,SBSTC-PURULIA - KOLKATA - VIA - ASN - 09:15 (PRL DEPOT) - 204,Non AC Seater (2+3),09:15,04h 15m,13:30,4.0,112,49
57,PEPSU (Punjab) - 67139,AC Seater Hvac 2+2,09:05,05h 01m,14:06,3.4,440,35
57,PEPSU (Punjab) - 66648,Volvo AC Seater (2+2),09:50,05h 01m,14:51,3.6,692,34
57,PEPSU (Punjab) - 66649,Volvo AC Seater (2+2),12:40,06h 09m,18:49,4.3,692,34
57,PEPSU (Punjab) - 67101,AC Seater Hvac 2+2,15:25,05h 01m,20:26,3.3,440,41
57,PEPSU (Punjab) - 67142,Volvo AC Seater (2+2),16:00,05h 25m,21:25,4.0,692,31
57,PEPSU (Punjab) - 66687,Volvo AC Seater (2+2),18:10,05h 25m,23:35,3.8,692,38
57,PEPSU (Punjab) - 67104,AC Seater Hvac 2+2,22:30,05h 01m,03:31,2.9,440,39
58,PEPSU (Punjab) - 67105,AC Seater Hvac 2+2,09:50,05h 30m,15:20,3.1,440,20
58,PEPSU (Punjab) - 67160,Volvo AC Seater (2+2),11:45,05h 30m,17:15,4.4,692,15
58,PEPSU (Punjab) - 66665,Volvo AC Seater (2+2),14:01,04h 59m,19:00,4.2,692,33
58,PEPSU (Punjab) - 66689,Volvo AC Seater (2+2),15:26,04h 59m,20:25,3.8,692,35
58,PEPSU (Punjab) - 67140,AC Seater Hvac 2+2,16:30,05h 30m,22:00,3.2,440,40
58,PEPSU (Punjab) - 66667,Volvo AC Seater (2+2),17:31,04h 59m,22:30,4.2,692,39
58,PEPSU (Punjab) - 67103,AC Seater Hvac 2+2,22:31,05h 29m,04:00,3.4,440,39
59,PEPSU (Punjab) - 67161,Volvo AC Seater (2+2),10:15,07h 00m,17:15,3.9,845,14
59,PEPSU (Punjab) - 67162,Volvo AC Seater (2+2),15:00,07h 30m,22:30,2.0,845,32
59,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),16:10,07h 00m,23:10,4.0,845,35
59,PEPSU (Punjab) - 67135,Volvo AC Seater (2+2),17:35,08h 00m,01:35,4.1,845,32
59,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),19:50,07h 35m,03:25,4.5,845,36
59,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),20:50,05h 59m,02:49,4.6,845,34
59,PEPSU (Punjab) - 67164,Volvo AC Seater (2+2),21:50,05h 59m,03:49,4.1,845,37
59,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:27,06h 33m,05:00,4.5,400,28
59,Laxmi holidays,VE A/C Sleeper (2+1),23:55,06h 50m,06:45,4.5,570,29
59,IntrCity SmartBus,AC Sleeper (2+1),22:50,06h 55m,05:45,4.4,466,24
59,AdArmaan Tour & Travels,A/C Seater / Sleeper (2+1),22:50,07h 10m,06:00,3.8,454,46
59,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,07h 35m,06:20,4.7,548,21
59,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,06h 10m,06:05,4.3,296,32
59,NueGo,Electric A/C Seater (2+2),23:15,05h 50m,05:05,3.8,380,29
59,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:40,06h 20m,06:00,4.7,507,31
59,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),23:40,06h 20m,06:00,4.8,449,27
59,New Navyug Travels,A/C Sleeper (2+1),23:00,06h 30m,05:30,3.8,675,35
59,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:25,05h 55m,05:20,3.9,499,29
59,NueGo,Electric A/C Seater (2+2),13:00,05h 50m,18:50,2.7,380,24
59,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:58,06h 22m,06:20,3.2,599,35
59,Classic Travels,A/C Seater / Sleeper (2+2),23:55,07h 00m,06:55,2.7,389,38
59,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:30,05h 50m,05:20,3.9,549,32
59,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,06h 15m,06:00,3.7,449,32
59,Classic Travels,A/C Seater / Sleeper (2+2),23:30,07h 00m,06:30,2.4,389,38
59,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:57,06h 53m,06:50,3.7,549,34
59,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,05h 20m,05:15,2.7,799,26
59,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:59,06h 31m,06:30,2.3,499,30
59,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:40,05h 30m,05:10,2.7,600,39
59,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:59,05h 56m,05:55,4.4,508,38
59,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:45,06h 10m,05:55,4.4,463,33
59,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:58,06h 52m,06:50,3.6,599,30
59,Prince Travels,A/C Seater / Sleeper (2+2),00:50,05h 10m,06:00,3.0,1099,42
59,NueGo,Electric A/C Seater (2+2),08:50,05h 35m,14:25,2.8,380,22
59,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:50,07h 50m,01:40,2.2,833,40
59,MM Travels,A/C Seater / Sleeper (2+2),22:30,07h 30m,06:00,1.7,349,40
59,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:50,07h 40m,01:30,2.2,648,37
59,NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),14:30,08h 00m,22:30,2.2,1659,28
59,Travel Point,A/C Seater / Sleeper (2+2),23:25,05h 55m,05:20,3.5,949,50
60,RSRTC - 170038,Express Non AC Seater 2+3,16:00,07h 00m,23:00,2.2,395,42
60,RSRTC - 156675,Express Non AC Seater 2+3,22:30,06h 45m,05:15,2.2,391,42
60,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,06h 40m,05:00,4.6,399,42
60,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:30,05h 54m,05:24,4.5,400,28
60,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,07h 30m,05:15,4.6,349,42
60,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:25,06h 00m,02:25,4.8,516,29
60,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,07h 00m,06:40,4.3,570,33
60,Laxmi holidays,VE A/C Sleeper (2+1),23:00,07h 00m,06:00,4.3,570,36
60,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:15,08h 30m,04:45,4.3,300,34
60,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:45,07h 35m,04:20,4.9,344,33
60,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:50,06h 35m,05:25,4.1,360,33
60,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,07h 15m,06:00,4.4,314,40
60,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:00,06h 28m,04:28,4.1,400,31
60,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:50,06h 16m,05:06,4.1,599,32
60,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,07h 25m,04:55,4.3,296,33
60,NueGo,Electric A/C Seater (2+2),13:00,06h 25m,19:25,3.6,380,27
60,IntrCity SmartBus,AC Sleeper (2+1),22:30,07h 40m,06:10,4.2,466,27
60,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,06h 40m,06:10,4.1,570,30
60,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:58,06h 22m,05:20,4.2,499,25
60,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,08h 20m,05:50,4.3,404,37
60,New Navyug Travels,A/C Sleeper (2+1),22:45,05h 45m,04:30,4.3,625,32
60,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:55,06h 15m,05:10,4.5,549,32
60,NueGo,Electric A/C Seater (2+2),23:00,06h 25m,05:25,3.0,396,31
60,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,07h 30m,05:45,4.2,360,33
60,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:30,07h 35m,06:05,4.7,517,33
